,artist,streamable,image,mbid,album,name,url,date
0,"{'mbid': '', '#text': 'Team Scheisse'}",0,"[{'size': 'small', '#text': 'https://lastfm.freetls.fastly.net/i/u/34s/6916f22ef2619a5b5ea4d07479ff5db9.jpg'}, {'size': 'medium', '#text': 'https://lastfm.freetls.fastly.net/i/u/64s/6916f22ef2619a5b5ea4d07479ff5db9.jpg'}, {'size': 'large', '#text': 'https://lastfm.freetls.fastly.net/i/u/174s/6916f22ef2619a5b5ea4d07479ff5db9.jpg'}, {'size': 'extralarge', '#text': 'https://lastfm.freetls.fastly.net/i/u/300x300/6916f22ef2619a5b5ea4d07479ff5db9.jpg'}]",29fe9778-d19f-48dd-998b-b4ca6ec39e7b,"{'mbid': '5b478bb4-c678-4873-9d7f-6f05c8944458', '#text': 'Ich habe dir Blumen von der Tanke mitgebracht (jetzt wird geküsst)'}",Karstadtdetektiv,https://www.last.fm/music/Team+Scheisse/_/Karstadtdetektiv,"{'uts': '1664398507', '#text': '28 Sep 2022, 20:55'}"
1,"{'mbid': '', '#text': 'Team Scheisse'}",0,"[{'size': 'small', '#text': 'https://lastfm.freetls.fastly.net/i/u/34s/6916f22ef2619a5b5ea4d07479ff5db9.jpg'}, {'size': 'medium', '#text': 'https://lastfm.freetls.fastly.net/i/u/64s/6916f22ef2619a5b5ea4d07479ff5db9.jpg'}, {'size': 'large', '#text': 'https://lastfm.freetls.fastly.net/i/u/174s/6916f22ef2619a5b5ea4d07479ff5db9.jpg'}, {'size': 'extralarge', '#text': 'https://lastfm.freetls.fastly.net/i/u/300x300/6916f22ef2619a5b5ea4d07479ff5db9.jpg'}]",2c51b87a-a987-4c24-bea7-fe6428573dfa,"{'mbid': '5b478bb4-c678-4873-9d7f-6f05c8944458', '#text': 'Ich habe dir Blumen von der Tanke mitgebracht (jetzt wird geküsst)'}",Rein ins Loch,https://www.last.fm/music/Team+Scheisse/_/Rein+ins+Loch,"{'uts': '1664398407', '#text': '28 Sep 2022, 20:53'}"
2,"{'mbid': '97ea00fd-a6b3-4acf-a413-cba66c415748', '#text': 'Groupe RTD'}",0,"[{'size': 'small', '#text': 'https://lastfm.freetls.fastly.net/i/u/34s/383a994968fd27e6386e05afcefa3e00.jpg'}, {'size': 'medium', '#text': 'https://lastfm.freetls.fastly.net/i/u/64s/383a994968fd27e6386e05afcefa3e00.jpg'}, {'size': 'large', '#text': 'https://lastfm.freetls.fastly.net/i/u/174s/383a994968fd27e6386e05afcefa3e00.jpg'}, {'size': 'extralarge', '#text': 'https://lastfm.freetls.fastly.net/i/u/300x300/383a994968fd27e6386e05afcefa3e00.jpg'}]",08c603bb-f3fb-4b6b-9a85-446bb3d710de,"{'mbid': '5acb99d6-3d44-4aa6-b03c-50db7ab0f7d1', '#text': 'The Dancing Devils of Djibouti'}",Raga Kaan Ka'Eegtow (You Are the One I Love),https://www.last.fm/music/Groupe+RTD/_/Raga+Kaan+Ka%27Eegtow+(You+Are+the+One+I+Love),"{'uts': '1664196460', '#text': '26 Sep 2022, 12:47'}"
3,"{'mbid': '', '#text': 'Cola'}",0,"[{'size': 'small', '#text': 'https://lastfm.freetls.fastly.net/i/u/34s/b706e403e3bf69a369c8e03578563ccf.jpg'}, {'size': 'medium', '#text': 'https://lastfm.freetls.fastly.net/i/u/64s/b706e403e3bf69a369c8e03578563ccf.jpg'}, {'size': 'large', '#text': 'https://lastfm.freetls.fastly.net/i/u/174s/b706e403e3bf69a369c8e03578563ccf.jpg'}, {'size': 'extralarge', '#text': 'https://lastfm.freetls.fastly.net/i/u/300x300/b706e403e3bf69a369c8e03578563ccf.jpg'}]",12fc1163-94d4-4a4e-9d08-3cca4c68a035,"{'mbid': '3fcb85dc-abef-430e-b1af-4dbcae059114', '#text': 'Deep in View'}",Landers,https://www.last.fm/music/Cola/_/Landers,"{'uts': '1664172597', '#text': '26 Sep 2022, 06:09'}"
4,"{'mbid': '', '#text': 'Cola'}",0,"[{'size': 'small', '#text': 'https://lastfm.freetls.fastly.net/i/u/34s/b706e403e3bf69a369c8e03578563ccf.jpg'}, {'size': 'medium', '#text': 'https://lastfm.freetls.fastly.net/i/u/64s/b706e403e3bf69a369c8e03578563ccf.jpg'}, {'size': 'large', '#text': 'https://lastfm.freetls.fastly.net/i/u/174s/b706e403e3bf69a369c8e03578563ccf.jpg'}, {'size': 'extralarge', '#text': 'https://lastfm.freetls.fastly.net/i/u/300x300/b706e403e3bf69a369c8e03578563ccf.jpg'}]",b160a554-2447-4663-a4c1-7f78973cab32,"{'mbid': '3fcb85dc-abef-430e-b1af-4dbcae059114', '#text': 'Deep in View'}",Fulton Park,https://www.last.fm/music/Cola/_/Fulton+Park,"{'uts': '1664172435', '#text': '26 Sep 2022, 06:07'}"
5,"{'mbid': '', '#text': 'Cola'}",0,"[{'size': 'small', '#text': 'https://lastfm.freetls.fastly.net/i/u/34s/b706e403e3bf69a369c8e03578563ccf.jpg'}, {'size': 'medium', '#text': 'https://lastfm.freetls.fastly.net/i/u/64s/b706e403e3bf69a369c8e03578563ccf.jpg'}, {'size': 'large', '#text': 'https://lastfm.freetls.fastly.net/i/u/174s/b706e403e3bf69a369c8e03578563ccf.jpg'}, {'size': 'extralarge', '#text': 'https://lastfm.freetls.fastly.net/i/u/300x300/b706e403e3bf69a369c8e03578563ccf.jpg'}]",2e5cc4ec-4cb1-41b9-ba39-a41a882382f2,"{'mbid': '3fcb85dc-abef-430e-b1af-4dbcae059114', '#text': 'Deep in View'}",Mint,https://www.last.fm/music/Cola/_/Mint,"{'uts': '1664172232', '#text': '26 Sep 2022, 06:03'}"
6,"{'mbid': '', '#text': 'Cola'}",0,"[{'size': 'small', '#text': 'https://lastfm.freetls.fastly.net/i/u/34s/b706e403e3bf69a369c8e03578563ccf.jpg'}, {'size': 'medium', '#text': 'https://lastfm.freetls.fastly.net/i/u/64s/b706e403e3bf69a369c8e03578563ccf.jpg'}, {'size': 'large', '#text': 'https://lastfm.freetls.fastly.net/i/u/174s/b706e403e3bf69a369c8e03578563ccf.jpg'}, {'size': 'extralarge', '#text': 'https://lastfm.freetls.fastly.net/i/u/300x300/b706e403e3bf69a369c8e03578563ccf.jpg'}]",25aacdd0-0f42-44ac-854e-4fc599364705,"{'mbid': '3fcb85dc-abef-430e-b1af-4dbcae059114', '#text': 'Deep in View'}",Gossamer,https://www.last.fm/music/Cola/_/Gossamer,"{'uts': '1664172033', '#text': '26 Sep 2022, 06:00'}"
7,"{'mbid': '', '#text': 'Cola'}",0,"[{'size': 'small', '#text': 'https://lastfm.freetls.fastly.net/i/u/34s/b706e403e3bf69a369c8e03578563ccf.jpg'}, {'size': 'medium', '#text': 'https://lastfm.freetls.fastly.net/i/u/64s/b706e403e3bf69a369c8e03578563ccf.jpg'}, {'size': 'large', '#text': 'https://lastfm.freetls.fastly.net/i/u/174s/b706e403e3bf69a369c8e03578563ccf.jpg'}, {'size': 'extralarge', '#text': 'https://lastfm.freetls.fastly.net/i/u/300x300/b706e403e3bf69a369c8e03578563ccf.jpg'}]",f4244c44-19b8-456a-b440-d8ecce8e5fe6,"{'mbid': '3fcb85dc-abef-430e-b1af-4dbcae059114', '#text': 'Deep in View'}",Water Table,https://www.last.fm/music/Cola/_/Water+Table,"{'uts': '1664171790', '#text': '26 Sep 2022, 05:56'}"
8,"{'mbid': '', '#text': 'Cola'}",0,"[{'size': 'small', '#text': 'https://lastfm.freetls.fastly.net/i/u/34s/b706e403e3bf69a369c8e03578563ccf.jpg'}, {'size': 'medium', '#text': 'https://lastfm.freetls.fastly.net/i/u/64s/b706e403e3bf69a369c8e03578563ccf.jpg'}, {'size': 'large', '#text': 'https://lastfm.freetls.fastly.net/i/u/174s/b706e403e3bf69a369c8e03578563ccf.jpg'}, {'size': 'extralarge', '#text': 'https://lastfm.freetls.fastly.net/i/u/300x300/b706e403e3bf69a369c8e03578563ccf.jpg'}]",3b199884-fb91-402c-8f3f-c6db8e1f1f5c,"{'mbid': '3fcb85dc-abef-430e-b1af-4dbcae059114', '#text': 'Deep in View'}",Degree,https://www.last.fm/music/Cola/_/Degree,"{'uts': '1664171607', '#text': '26 Sep 2022, 05:53'}"
9,"{'mbid': '', '#text': 'Cola'}",0,"[{'size': 'small', '#text': 'https://lastfm.freetls.fastly.net/i/u/34s/b706e403e3bf69a369c8e03578563ccf.jpg'}, {'size': 'medium', '#text': 'https://lastfm.freetls.fastly.net/i/u/64s/b706e403e3bf69a369c8e03578563ccf.jpg'}, {'size': 'large', '#text': 'https://lastfm.freetls.fastly.net/i/u/174s/b706e403e3bf69a369c8e03578563ccf.jpg'}, {'size': 'extralarge', '#text': 'https://lastfm.freetls.fastly.net/i/u/300x300/b706e403e3bf69a369c8e03578563ccf.jpg'}]",ee66c762-2a0c-4316-ba1e-b8d7bf47aaf3,"{'mbid': '3fcb85dc-abef-430e-b1af-4dbcae059114', '#text': 'Deep in View'}",Met Resistance,https://www.last.fm/music/Cola/_/Met+Resistance,"{'uts': '1664171419', '#text': '26 Sep 2022, 05:50'}"
10,"{'mbid': '', '#text': 'Cola'}",0,"[{'size': 'small', '#text': 'https://lastfm.freetls.fastly.net/i/u/34s/b706e403e3bf69a369c8e03578563ccf.jpg'}, {'size': 'medium', '#text': 'https://lastfm.freetls.fastly.net/i/u/64s/b706e403e3bf69a369c8e03578563ccf.jpg'}, {'size': 'large', '#text': 'https://lastfm.freetls.fastly.net/i/u/174s/b706e403e3bf69a369c8e03578563ccf.jpg'}, {'size': 'extralarge', '#text': 'https://lastfm.freetls.fastly.net/i/u/300x300/b706e403e3bf69a369c8e03578563ccf.jpg'}]",4c4bbedc-3777-4a96-94dd-232974179420,"{'mbid': '3fcb85dc-abef-430e-b1af-4dbcae059114', '#text': 'Deep in View'}",At Pace,https://www.last.fm/music/Cola/_/At+Pace,"{'uts': '1664171231', '#text': '26 Sep 2022, 05:47'}"
11,"{'mbid': '', '#text': 'Cola'}",0,"[{'size': 'small', '#text': 'https://lastfm.freetls.fastly.net/i/u/34s/b706e403e3bf69a369c8e03578563ccf.jpg'}, {'size': 'medium', '#text': 'https://lastfm.freetls.fastly.net/i/u/64s/b706e403e3bf69a369c8e03578563ccf.jpg'}, {'size': 'large', '#text': 'https://lastfm.freetls.fastly.net/i/u/174s/b706e403e3bf69a369c8e03578563ccf.jpg'}, {'size': 'extralarge', '#text': 'https://lastfm.freetls.fastly.net/i/u/300x300/b706e403e3bf69a369c8e03578563ccf.jpg'}]",8a72fedc-ea9a-4f8c-bb8e-34ce06e815a0,"{'mbid': '3fcb85dc-abef-430e-b1af-4dbcae059114', '#text': 'Deep in View'}",So Excited,https://www.last.fm/music/Cola/_/So+Excited,"{'uts': '1664171051', '#text': '26 Sep 2022, 05:44'}"
12,"{'mbid': '', '#text': 'Cola'}",0,"[{'size': 'small', '#text': 'https://lastfm.freetls.fastly.net/i/u/34s/b706e403e3bf69a369c8e03578563ccf.jpg'}, {'size': 'medium', '#text': 'https://lastfm.freetls.fastly.net/i/u/64s/b706e403e3bf69a369c8e03578563ccf.jpg'}, {'size': 'large', '#text': 'https://lastfm.freetls.fastly.net/i/u/174s/b706e403e3bf69a369c8e03578563ccf.jpg'}, {'size': 'extralarge', '#text': 'https://lastfm.freetls.fastly.net/i/u/300x300/b706e403e3bf69a369c8e03578563ccf.jpg'}]",9a812a1e-8bd6-498e-8fdf-4456ad97884d,"{'mbid': '3fcb85dc-abef-430e-b1af-4dbcae059114', '#text': 'Deep in View'}",Blank Curtain,https://www.last.fm/music/Cola/_/Blank+Curtain,"{'uts': '1664170780', '#text': '26 Sep 2022, 05:39'}"
13,"{'mbid': 'a802fee7-86d5-4043-94a3-a5cc5b121cc9', '#text': 'Rivers of Nihil'}",0,"[{'size': 'small', '#text': 'https://lastfm.freetls.fastly.net/i/u/34s/dfe949c9aa0bdafe756f590327b4f4a9.jpg'}, {'size': 'medium', '#text': 'https://lastfm.freetls.fastly.net/i/u/64s/dfe949c9aa0bdafe756f590327b4f4a9.jpg'}, {'size': 'large', '#text': 'https://lastfm.freetls.fastly.net/i/u/174s/dfe949c9aa0bdafe756f590327b4f4a9.jpg'}, {'size': 'extralarge', '#text': 'https://lastfm.freetls.fastly.net/i/u/300x300/dfe949c9aa0bdafe756f590327b4f4a9.jpg'}]",1b7cc9a7-cd69-4581-9a3b-bdd5cf64f560,"{'mbid': '19224a18-4b54-4fdc-af1f-2a66c76f9ea2', '#text': 'The Work'}",Terrestria IV: Work,https://www.last.fm/music/Rivers+of+Nihil/_/Terrestria+IV:+Work,"{'uts': '1664147547', '#text': '25 Sep 2022, 23:12'}"
14,"{'mbid': 'a802fee7-86d5-4043-94a3-a5cc5b121cc9', '#text': 'Rivers of Nihil'}",0,"[{'size': 'small', '#text': 'https://lastfm.freetls.fastly.net/i/u/34s/dfe949c9aa0bdafe756f590327b4f4a9.jpg'}, {'size': 'medium', '#text': 'https://lastfm.freetls.fastly.net/i/u/64s/dfe949c9aa0bdafe756f590327b4f4a9.jpg'}, {'size': 'large', '#text': 'https://lastfm.freetls.fastly.net/i/u/174s/dfe949c9aa0bdafe756f590327b4f4a9.jpg'}, {'size': 'extralarge', '#text': 'https://lastfm.freetls.fastly.net/i/u/300x300/dfe949c9aa0bdafe756f590327b4f4a9.jpg'}]",1b7cc9a7-cd69-4581-9a3b-bdd5cf64f560,"{'mbid': '19224a18-4b54-4fdc-af1f-2a66c76f9ea2', '#text': 'The Work'}",Terrestria IV: Work,https://www.last.fm/music/Rivers+of+Nihil/_/Terrestria+IV:+Work,"{'uts': '1664142109', '#text': '25 Sep 2022, 21:41'}"
15,"{'mbid': 'a802fee7-86d5-4043-94a3-a5cc5b121cc9', '#text': 'Rivers of Nihil'}",0,"[{'size': 'small', '#text': 'https://lastfm.freetls.fastly.net/i/u/34s/dfe949c9aa0bdafe756f590327b4f4a9.jpg'}, {'size': 'medium', '#text': 'https://lastfm.freetls.fastly.net/i/u/64s/dfe949c9aa0bdafe756f590327b4f4a9.jpg'}, {'size': 'large', '#text': 'https://lastfm.freetls.fastly.net/i/u/174s/dfe949c9aa0bdafe756f590327b4f4a9.jpg'}, {'size': 'extralarge', '#text': 'https://lastfm.freetls.fastly.net/i/u/300x300/dfe949c9aa0bdafe756f590327b4f4a9.jpg'}]",12868d37-0cfe-4144-82ba-d726846d9e81,"{'mbid': '19224a18-4b54-4fdc-af1f-2a66c76f9ea2', '#text': 'The Work'}",Maybe One Day,https://www.last.fm/music/Rivers+of+Nihil/_/Maybe+One+Day,"{'uts': '1664140060', '#text': '25 Sep 2022, 21:07'}"
16,"{'mbid': 'a802fee7-86d5-4043-94a3-a5cc5b121cc9', '#text': 'Rivers of Nihil'}",0,"[{'size': 'small', '#text': 'https://lastfm.freetls.fastly.net/i/u/34s/dfe949c9aa0bdafe756f590327b4f4a9.jpg'}, {'size': 'medium', '#text': 'https://lastfm.freetls.fastly.net/i/u/64s/dfe949c9aa0bdafe756f590327b4f4a9.jpg'}, {'size': 'large', '#text': 'https://lastfm.freetls.fastly.net/i/u/174s/dfe949c9aa0bdafe756f590327b4f4a9.jpg'}, {'size': 'extralarge', '#text': 'https://lastfm.freetls.fastly.net/i/u/300x300/dfe949c9aa0bdafe756f590327b4f4a9.jpg'}]",13b77693-de71-41bc-b532-cb360881d243,"{'mbid': '19224a18-4b54-4fdc-af1f-2a66c76f9ea2', '#text': 'The Work'}",Tower 2,https://www.last.fm/music/Rivers+of+Nihil/_/Tower+2,"{'uts': '1664139891', '#text': '25 Sep 2022, 21:04'}"
17,"{'mbid': 'a802fee7-86d5-4043-94a3-a5cc5b121cc9', '#text': 'Rivers of Nihil'}",0,"[{'size': 'small', '#text': 'https://lastfm.freetls.fastly.net/i/u/34s/dfe949c9aa0bdafe756f590327b4f4a9.jpg'}, {'size': 'medium', '#text': 'https://lastfm.freetls.fastly.net/i/u/64s/dfe949c9aa0bdafe756f590327b4f4a9.jpg'}, {'size': 'large', '#text': 'https://lastfm.freetls.fastly.net/i/u/174s/dfe949c9aa0bdafe756f590327b4f4a9.jpg'}, {'size': 'extralarge', '#text': 'https://lastfm.freetls.fastly.net/i/u/300x300/dfe949c9aa0bdafe756f590327b4f4a9.jpg'}]",e3f2acff-0614-4d3f-bdff-6747cb18dd99,"{'mbid': '19224a18-4b54-4fdc-af1f-2a66c76f9ea2', '#text': 'The Work'}",Focus,https://www.last.fm/music/Rivers+of+Nihil/_/Focus,"{'uts': '1664139558', '#text': '25 Sep 2022, 20:59'}"
18,"{'mbid': '', '#text': 'Cola'}",0,"[{'size': 'small', '#text': 'https://lastfm.freetls.fastly.net/i/u/34s/b706e403e3bf69a369c8e03578563ccf.jpg'}, {'size': 'medium', '#text': 'https://lastfm.freetls.fastly.net/i/u/64s/b706e403e3bf69a369c8e03578563ccf.jpg'}, {'size': 'large', '#text': 'https://lastfm.freetls.fastly.net/i/u/174s/b706e403e3bf69a369c8e03578563ccf.jpg'}, {'size': 'extralarge', '#text': 'https://lastfm.freetls.fastly.net/i/u/300x300/b706e403e3bf69a369c8e03578563ccf.jpg'}]",3b199884-fb91-402c-8f3f-c6db8e1f1f5c,"{'mbid': '3fcb85dc-abef-430e-b1af-4dbcae059114', '#text': 'Deep in View'}",Degree,https://www.last.fm/music/Cola/_/Degree,"{'uts': '1664137881', '#text': '25 Sep 2022, 20:31'}"
19,"{'mbid': 'a802fee7-86d5-4043-94a3-a5cc5b121cc9', '#text': 'Rivers of Nihil'}",0,"[{'size': 'small', '#text': 'https://lastfm.freetls.fastly.net/i/u/34s/dfe949c9aa0bdafe756f590327b4f4a9.jpg'}, {'size': 'medium', '#text': 'https://lastfm.freetls.fastly.net/i/u/64s/dfe949c9aa0bdafe756f590327b4f4a9.jpg'}, {'size': 'large', '#text': 'https://lastfm.freetls.fastly.net/i/u/174s/dfe949c9aa0bdafe756f590327b4f4a9.jpg'}, {'size': 'extralarge', '#text': 'https://lastfm.freetls.fastly.net/i/u/300x300/dfe949c9aa0bdafe756f590327b4f4a9.jpg'}]",1b7cc9a7-cd69-4581-9a3b-bdd5cf64f560,"{'mbid': '19224a18-4b54-4fdc-af1f-2a66c76f9ea2', '#text': 'The Work'}",Terrestria IV: Work,https://www.last.fm/music/Rivers+of+Nihil/_/Terrestria+IV:+Work,"{'uts': '1664136895', '#text': '25 Sep 2022, 20:14'}"
20,"{'mbid': 'f180cec2-9421-4417-a841-c7372090d13d', '#text': 'The Notwist'}",0,"[{'size': 'small', '#text': 'https://lastfm.freetls.fastly.net/i/u/34s/e66405d034568395c0b1d873344ba656.jpg'}, {'size': 'medium', '#text': 'https://lastfm.freetls.fastly.net/i/u/64s/e66405d034568395c0b1d873344ba656.jpg'}, {'size': 'large', '#text': 'https://lastfm.freetls.fastly.net/i/u/174s/e66405d034568395c0b1d873344ba656.jpg'}, {'size': 'extralarge', '#text': 'https://lastfm.freetls.fastly.net/i/u/300x300/e66405d034568395c0b1d873344ba656.jpg'}]",2a74c285-3040-4f25-8597-00c4f84fb05e,"{'mbid': '225c534e-6dba-42f0-9e90-e89108784ffd', '#text': 'Vertigo Days'}",Into The Ice Age,https://www.last.fm/music/The+Notwist/_/Into+The+Ice+Age,"{'uts': '1664120707', '#text': '25 Sep 2022, 15:45'}"
21,"{'mbid': 'f180cec2-9421-4417-a841-c7372090d13d', '#text': 'The Notwist'}",0,"[{'size': 'small', '#text': 'https://lastfm.freetls.fastly.net/i/u/34s/e66405d034568395c0b1d873344ba656.jpg'}, {'size': 'medium', '#text': 'https://lastfm.freetls.fastly.net/i/u/64s/e66405d034568395c0b1d873344ba656.jpg'}, {'size': 'large', '#text': 'https://lastfm.freetls.fastly.net/i/u/174s/e66405d034568395c0b1d873344ba656.jpg'}, {'size': 'extralarge', '#text': 'https://lastfm.freetls.fastly.net/i/u/300x300/e66405d034568395c0b1d873344ba656.jpg'}]",0ad5c8f1-6242-49ac-9695-1e1cbc325edf,"{'mbid': '225c534e-6dba-42f0-9e90-e89108784ffd', '#text': 'Vertigo Days'}",Loose Ends,https://www.last.fm/music/The+Notwist/_/Loose+Ends,"{'uts': '1664120376', '#text': '25 Sep 2022, 15:39'}"
22,"{'mbid': 'f180cec2-9421-4417-a841-c7372090d13d', '#text': 'The Notwist'}",0,"[{'size': 'small', '#text': 'https://lastfm.freetls.fastly.net/i/u/34s/e66405d034568395c0b1d873344ba656.jpg'}, {'size': 'medium', '#text': 'https://lastfm.freetls.fastly.net/i/u/64s/e66405d034568395c0b1d873344ba656.jpg'}, {'size': 'large', '#text': 'https://lastfm.freetls.fastly.net/i/u/174s/e66405d034568395c0b1d873344ba656.jpg'}, {'size': 'extralarge', '#text': 'https://lastfm.freetls.fastly.net/i/u/300x300/e66405d034568395c0b1d873344ba656.jpg'}]",6929750b-c920-42e3-adb2-f9f9f6f1be8b,"{'mbid': '225c534e-6dba-42f0-9e90-e89108784ffd', '#text': 'Vertigo Days'}",Ship,https://www.last.fm/music/The+Notwist/_/Ship,"{'uts': '1664120132', '#text': '25 Sep 2022, 15:35'}"
23,"{'mbid': 'f180cec2-9421-4417-a841-c7372090d13d', '#text': 'The Notwist'}",0,"[{'size': 'small', '#text': 'https://lastfm.freetls.fastly.net/i/u/34s/e66405d034568395c0b1d873344ba656.jpg'}, {'size': 'medium', '#text': 'https://lastfm.freetls.fastly.net/i/u/64s/e66405d034568395c0b1d873344ba656.jpg'}, {'size': 'large', '#text': 'https://lastfm.freetls.fastly.net/i/u/174s/e66405d034568395c0b1d873344ba656.jpg'}, {'size': 'extralarge', '#text': 'https://lastfm.freetls.fastly.net/i/u/300x300/e66405d034568395c0b1d873344ba656.jpg'}]",27ec7ed4-6971-4d03-922e-b21afa6e90d6,"{'mbid': '225c534e-6dba-42f0-9e90-e89108784ffd', '#text': 'Vertigo Days'}",Where You Find Me,https://www.last.fm/music/The+Notwist/_/Where+You+Find+Me,"{'uts': '1664119980', '#text': '25 Sep 2022, 15:33'}"
