,artist,streamable,image,mbid,album,name,url,date
25,"{'mbid': '5c6e44ff-de80-47c4-bdf9-b556cdc55067', '#text': 'Aho Ssan'}",0,"[{'size': 'small', '#text': 'https://lastfm.freetls.fastly.net/i/u/34s/cbeb06c8a8aa562e6263035e735adb5b.jpg'}, {'size': 'medium', '#text': 'https://lastfm.freetls.fastly.net/i/u/64s/cbeb06c8a8aa562e6263035e735adb5b.jpg'}, {'size': 'large', '#text': 'https://lastfm.freetls.fastly.net/i/u/174s/cbeb06c8a8aa562e6263035e735adb5b.jpg'}, {'size': 'extralarge', '#text': 'https://lastfm.freetls.fastly.net/i/u/300x300/cbeb06c8a8aa562e6263035e735adb5b.jpg'}]",69949e65-c90c-4976-bddd-6ef8d7036228,"{'mbid': 'c9f73c0f-88e3-4172-be71-6113804bd462', '#text': 'Simulacrum'}",Simulacrum III,https://www.last.fm/music/Aho+Ssan/_/Simulacrum+III,"{'uts': '1663952813', '#text': '23 Sep 2022, 17:06'}"
26,"{'mbid': '', '#text': 'Manuka Honey'}",0,"[{'size': 'small', '#text': 'https://lastfm.freetls.fastly.net/i/u/34s/3015ca39dbfaeec0ffdf378aa2266855.jpg'}, {'size': 'medium', '#text': 'https://lastfm.freetls.fastly.net/i/u/64s/3015ca39dbfaeec0ffdf378aa2266855.jpg'}, {'size': 'large', '#text': 'https://lastfm.freetls.fastly.net/i/u/174s/3015ca39dbfaeec0ffdf378aa2266855.jpg'}, {'size': 'extralarge', '#text': 'https://lastfm.freetls.fastly.net/i/u/300x300/3015ca39dbfaeec0ffdf378aa2266855.jpg'}]",f28d6e3b-492b-4360-aa67-29e3a8341bca,"{'mbid': '22ddd958-4b53-4591-8ea4-a2b809d30514', '#text': 'Industrial Princess'}",Industrial Princess,https://www.last.fm/music/Manuka+Honey/_/Industrial+Princess,"{'uts': '1663952563', '#text': '23 Sep 2022, 17:02'}"
27,"{'mbid': 'f9a105ba-a600-4116-bf6c-4f7d5b10ebba', '#text': 'Candie Hank'}",0,"[{'size': 'small', '#text': 'https://lastfm.freetls.fastly.net/i/u/34s/c2a1c9d109e54011a2acd2c9dff8d11e.jpg'}, {'size': 'medium', '#text': 'https://lastfm.freetls.fastly.net/i/u/64s/c2a1c9d109e54011a2acd2c9dff8d11e.jpg'}, {'size': 'large', '#text': 'https://lastfm.freetls.fastly.net/i/u/174s/c2a1c9d109e54011a2acd2c9dff8d11e.jpg'}, {'size': 'extralarge', '#text': 'https://lastfm.freetls.fastly.net/i/u/300x300/c2a1c9d109e54011a2acd2c9dff8d11e.jpg'}]",,"{'mbid': '546cd71e-f9e5-4b9b-ad39-d6b3d3a50b54', '#text': 'Groucho Running'}",We All go Die Tonite,https://www.last.fm/music/Candie+Hank/_/We+All+go+Die+Tonite,"{'uts': '1663952314', '#text': '23 Sep 2022, 16:58'}"
28,"{'mbid': '', '#text': 'DoS MoNoS'}",0,"[{'size': 'small', '#text': 'https://lastfm.freetls.fastly.net/i/u/34s/a6652e61ffec1cd763378a472d4fd8f3.jpg'}, {'size': 'medium', '#text': 'https://lastfm.freetls.fastly.net/i/u/64s/a6652e61ffec1cd763378a472d4fd8f3.jpg'}, {'size': 'large', '#text': 'https://lastfm.freetls.fastly.net/i/u/174s/a6652e61ffec1cd763378a472d4fd8f3.jpg'}, {'size': 'extralarge', '#text': 'https://lastfm.freetls.fastly.net/i/u/300x300/a6652e61ffec1cd763378a472d4fd8f3.jpg'}]",,"{'mbid': '63755230-5085-48f4-b1bc-528c7b61b27e', '#text': 'Dos Siki'}",Aquarius (feat.Injury Reserve),https://www.last.fm/music/DoS+MoNoS/_/Aquarius+(feat.Injury+Reserve),"{'uts': '1663952077', '#text': '23 Sep 2022, 16:54'}"
29,"{'mbid': '4894f8eb-be75-4bd5-a3a3-7c20894439f9', '#text': 'Jeff Parker'}",0,"[{'size': 'small', '#text': 'https://lastfm.freetls.fastly.net/i/u/34s/5b2185ac2c9722c1cf6fda12e8d44c04.jpg'}, {'size': 'medium', '#text': 'https://lastfm.freetls.fastly.net/i/u/64s/5b2185ac2c9722c1cf6fda12e8d44c04.jpg'}, {'size': 'large', '#text': 'https://lastfm.freetls.fastly.net/i/u/174s/5b2185ac2c9722c1cf6fda12e8d44c04.jpg'}, {'size': 'extralarge', '#text': 'https://lastfm.freetls.fastly.net/i/u/300x300/5b2185ac2c9722c1cf6fda12e8d44c04.jpg'}]",0c78a160-1a24-48d2-be72-2204de2b2c77,"{'mbid': '02366cb1-c9da-417f-a7c4-a1a17700ab77', '#text': 'Suite for Max Brown'}",Fusion Swirl,https://www.last.fm/music/Jeff+Parker/_/Fusion+Swirl,"{'uts': '1663951744', '#text': '23 Sep 2022, 16:49'}"
30,"{'mbid': '7fdcca4c-b2ea-4fa5-b0b6-59a5a14c1a0d', '#text': 'KMRU'}",0,"[{'size': 'small', '#text': 'https://lastfm.freetls.fastly.net/i/u/34s/cb0b46f3de2122895979858f8494624b.jpg'}, {'size': 'medium', '#text': 'https://lastfm.freetls.fastly.net/i/u/64s/cb0b46f3de2122895979858f8494624b.jpg'}, {'size': 'large', '#text': 'https://lastfm.freetls.fastly.net/i/u/174s/cb0b46f3de2122895979858f8494624b.jpg'}, {'size': 'extralarge', '#text': 'https://lastfm.freetls.fastly.net/i/u/300x300/cb0b46f3de2122895979858f8494624b.jpg'}]",10310143-40d6-4f21-938f-c436b3c7704e,"{'mbid': 'd3fb25bf-aa7b-4f21-9ed1-cf0b8e5584e4', '#text': 'logue'}",Jinja Encounters,https://www.last.fm/music/KMRU/_/Jinja+Encounters,"{'uts': '1663951510', '#text': '23 Sep 2022, 16:45'}"
31,"{'mbid': '1b10e0a0-d73c-44a6-9ff6-af18eed52884', '#text': 'nkisi'}",0,"[{'size': 'small', '#text': 'https://lastfm.freetls.fastly.net/i/u/34s/6adb90b6e3d5f89903e42b535bdabf33.png'}, {'size': 'medium', '#text': 'https://lastfm.freetls.fastly.net/i/u/64s/6adb90b6e3d5f89903e42b535bdabf33.png'}, {'size': 'large', '#text': 'https://lastfm.freetls.fastly.net/i/u/174s/6adb90b6e3d5f89903e42b535bdabf33.png'}, {'size': 'extralarge', '#text': 'https://lastfm.freetls.fastly.net/i/u/300x300/6adb90b6e3d5f89903e42b535bdabf33.png'}]",5afcbd15-b5b8-4019-9eea-8793829494ba,"{'mbid': '8fc673cb-2f1f-45de-bbc3-a349ee77ee9e', '#text': 'The Dark Orchestra'}",Dark Noise,https://www.last.fm/music/nkisi/_/Dark+Noise,"{'uts': '1663951310', '#text': '23 Sep 2022, 16:41'}"
32,"{'mbid': '9db657f7-7fba-494b-9b1d-01dc51653440', '#text': 'Evicshen'}",0,"[{'size': 'small', '#text': 'https://lastfm.freetls.fastly.net/i/u/34s/fba74c320e8fde08c8d6114effa25c4c.jpg'}, {'size': 'medium', '#text': 'https://lastfm.freetls.fastly.net/i/u/64s/fba74c320e8fde08c8d6114effa25c4c.jpg'}, {'size': 'large', '#text': 'https://lastfm.freetls.fastly.net/i/u/174s/fba74c320e8fde08c8d6114effa25c4c.jpg'}, {'size': 'extralarge', '#text': 'https://lastfm.freetls.fastly.net/i/u/300x300/fba74c320e8fde08c8d6114effa25c4c.jpg'}]",14fd9597-1b88-4057-8e89-5d95e73135f7,"{'mbid': '97c8613f-1400-411f-9f57-edbbc2120100', '#text': 'Hair Birth'}",Classical Mechanics,https://www.last.fm/music/Evicshen/_/Classical+Mechanics,"{'uts': '1663951193', '#text': '23 Sep 2022, 16:39'}"
33,"{'mbid': 'ec69ad04-41e5-4723-876a-85c9116ac0f5', '#text': 'Patric Catani'}",0,"[{'size': 'small', '#text': 'https://lastfm.freetls.fastly.net/i/u/34s/88853335c6c8478d8b2abccaae5287b0.jpg'}, {'size': 'medium', '#text': 'https://lastfm.freetls.fastly.net/i/u/64s/88853335c6c8478d8b2abccaae5287b0.jpg'}, {'size': 'large', '#text': 'https://lastfm.freetls.fastly.net/i/u/174s/88853335c6c8478d8b2abccaae5287b0.jpg'}, {'size': 'extralarge', '#text': 'https://lastfm.freetls.fastly.net/i/u/300x300/88853335c6c8478d8b2abccaae5287b0.jpg'}]",296dc5bb-2c16-462b-b6f4-cb063e9b317a,"{'mbid': 'e913346e-31d3-4df5-abb8-8cefecffccc7', '#text': 'Blingsanity'}",Put More To It,https://www.last.fm/music/Patric+Catani/_/Put+More+To+It,"{'uts': '1663950868', '#text': '23 Sep 2022, 16:34'}"
34,"{'mbid': '655e9772-27c1-4aba-843d-acabfd29f8a8', '#text': 'They Hate Change'}",0,"[{'size': 'small', '#text': 'https://lastfm.freetls.fastly.net/i/u/34s/f27218a51ca9f2c70e105c026d0cdea0.jpg'}, {'size': 'medium', '#text': 'https://lastfm.freetls.fastly.net/i/u/64s/f27218a51ca9f2c70e105c026d0cdea0.jpg'}, {'size': 'large', '#text': 'https://lastfm.freetls.fastly.net/i/u/174s/f27218a51ca9f2c70e105c026d0cdea0.jpg'}, {'size': 'extralarge', '#text': 'https://lastfm.freetls.fastly.net/i/u/300x300/f27218a51ca9f2c70e105c026d0cdea0.jpg'}]",d94c85b2-0938-4672-8c81-739b0f19e6d9,"{'mbid': '', '#text': '666 Central Ave.'}",Screwface,https://www.last.fm/music/They+Hate+Change/_/Screwface,"{'uts': '1663950669', '#text': '23 Sep 2022, 16:31'}"
35,"{'mbid': '803f2853-7e3e-4dff-96a7-9f77b5f56de5', '#text': 'Rival Consoles'}",0,"[{'size': 'small', '#text': 'https://lastfm.freetls.fastly.net/i/u/34s/e31ed25ec4e50203412bd2514ad33f29.jpg'}, {'size': 'medium', '#text': 'https://lastfm.freetls.fastly.net/i/u/64s/e31ed25ec4e50203412bd2514ad33f29.jpg'}, {'size': 'large', '#text': 'https://lastfm.freetls.fastly.net/i/u/174s/e31ed25ec4e50203412bd2514ad33f29.jpg'}, {'size': 'extralarge', '#text': 'https://lastfm.freetls.fastly.net/i/u/300x300/e31ed25ec4e50203412bd2514ad33f29.jpg'}]",665cff7c-7216-468c-8614-3f7df3dfab28,"{'mbid': '61cd78be-1c72-4c5a-a855-2441bd98b87c', '#text': 'Odyssey / Sonne'}",Odyssey,https://www.last.fm/music/Rival+Consoles/_/Odyssey,"{'uts': '1663950388', '#text': '23 Sep 2022, 16:26'}"
36,"{'mbid': '', '#text': 'Jana Rush'}",0,"[{'size': 'small', '#text': 'https://lastfm.freetls.fastly.net/i/u/34s/bffec8c51c469fd05dda0fa178293ad7.jpg'}, {'size': 'medium', '#text': 'https://lastfm.freetls.fastly.net/i/u/64s/bffec8c51c469fd05dda0fa178293ad7.jpg'}, {'size': 'large', '#text': 'https://lastfm.freetls.fastly.net/i/u/174s/bffec8c51c469fd05dda0fa178293ad7.jpg'}, {'size': 'extralarge', '#text': 'https://lastfm.freetls.fastly.net/i/u/300x300/bffec8c51c469fd05dda0fa178293ad7.jpg'}]",7fcfc944-c0f0-45f7-89b3-d9f755e89c93,"{'mbid': '79a3080b-4c88-4877-b42e-c6e75d7653e5', '#text': 'Dark Humor'}",Don't Want No Dick,https://www.last.fm/music/Jana+Rush/_/Don%27t+Want+No+Dick,"{'uts': '1663950157', '#text': '23 Sep 2022, 16:22'}"
37,"{'mbid': '', '#text': 'KMRU'}",0,"[{'size': 'small', '#text': 'https://lastfm.freetls.fastly.net/i/u/34s/42ffb546d4b2bfa9052d3b0f66373906.jpg'}, {'size': 'medium', '#text': 'https://lastfm.freetls.fastly.net/i/u/64s/42ffb546d4b2bfa9052d3b0f66373906.jpg'}, {'size': 'large', '#text': 'https://lastfm.freetls.fastly.net/i/u/174s/42ffb546d4b2bfa9052d3b0f66373906.jpg'}, {'size': 'extralarge', '#text': 'https://lastfm.freetls.fastly.net/i/u/300x300/42ffb546d4b2bfa9052d3b0f66373906.jpg'}]",,"{'mbid': '', '#text': 'Limen'}",Rebirth,https://www.last.fm/music/KMRU/_/Rebirth,"{'uts': '1663949821', '#text': '23 Sep 2022, 16:17'}"
38,"{'mbid': '4894f8eb-be75-4bd5-a3a3-7c20894439f9', '#text': 'Jeff Parker'}",0,"[{'size': 'small', '#text': 'https://lastfm.freetls.fastly.net/i/u/34s/577a31c4a926a862e0526e377653920e.jpg'}, {'size': 'medium', '#text': 'https://lastfm.freetls.fastly.net/i/u/64s/577a31c4a926a862e0526e377653920e.jpg'}, {'size': 'large', '#text': 'https://lastfm.freetls.fastly.net/i/u/174s/577a31c4a926a862e0526e377653920e.jpg'}, {'size': 'extralarge', '#text': 'https://lastfm.freetls.fastly.net/i/u/300x300/577a31c4a926a862e0526e377653920e.jpg'}]",1426a3be-9ca1-46a7-bfb0-c7c198c55782,"{'mbid': '02f990b0-1c4c-4e2e-8eb9-bceab474e296', '#text': 'Forfolks'}",Flour Of Fur,https://www.last.fm/music/Jeff+Parker/_/Flour+Of+Fur,"{'uts': '1663949014', '#text': '23 Sep 2022, 16:03'}"
39,"{'mbid': 'cee3f961-4197-483b-a3ad-73242a97eb4a', '#text': 'Mogwai'}",0,"[{'size': 'small', '#text': 'https://lastfm.freetls.fastly.net/i/u/34s/c9549e95ea6e455ba52445e13ef0649a.png'}, {'size': 'medium', '#text': 'https://lastfm.freetls.fastly.net/i/u/64s/c9549e95ea6e455ba52445e13ef0649a.png'}, {'size': 'large', '#text': 'https://lastfm.freetls.fastly.net/i/u/174s/c9549e95ea6e455ba52445e13ef0649a.png'}, {'size': 'extralarge', '#text': 'https://lastfm.freetls.fastly.net/i/u/300x300/c9549e95ea6e455ba52445e13ef0649a.png'}]",03f743b8-98dc-3265-86e1-d060ee2c7094,"{'mbid': '063b1053-e5d1-34e1-a522-1a9d104efc27', '#text': 'Mr. Beast'}",Folk Death 95,https://www.last.fm/music/Mogwai/_/Folk+Death+95,"{'uts': '1663921200', '#text': '23 Sep 2022, 08:20'}"
40,"{'mbid': 'cee3f961-4197-483b-a3ad-73242a97eb4a', '#text': 'Mogwai'}",0,"[{'size': 'small', '#text': 'https://lastfm.freetls.fastly.net/i/u/34s/c9549e95ea6e455ba52445e13ef0649a.png'}, {'size': 'medium', '#text': 'https://lastfm.freetls.fastly.net/i/u/64s/c9549e95ea6e455ba52445e13ef0649a.png'}, {'size': 'large', '#text': 'https://lastfm.freetls.fastly.net/i/u/174s/c9549e95ea6e455ba52445e13ef0649a.png'}, {'size': 'extralarge', '#text': 'https://lastfm.freetls.fastly.net/i/u/300x300/c9549e95ea6e455ba52445e13ef0649a.png'}]",20c13f83-1678-4436-b797-a54e0e175b35,"{'mbid': '063b1053-e5d1-34e1-a522-1a9d104efc27', '#text': 'Mr. Beast'}",Emergency Trap,https://www.last.fm/music/Mogwai/_/Emergency+Trap,"{'uts': '1663895042', '#text': '23 Sep 2022, 01:04'}"
41,"{'mbid': 'cee3f961-4197-483b-a3ad-73242a97eb4a', '#text': 'Mogwai'}",0,"[{'size': 'small', '#text': 'https://lastfm.freetls.fastly.net/i/u/34s/c9549e95ea6e455ba52445e13ef0649a.png'}, {'size': 'medium', '#text': 'https://lastfm.freetls.fastly.net/i/u/64s/c9549e95ea6e455ba52445e13ef0649a.png'}, {'size': 'large', '#text': 'https://lastfm.freetls.fastly.net/i/u/174s/c9549e95ea6e455ba52445e13ef0649a.png'}, {'size': 'extralarge', '#text': 'https://lastfm.freetls.fastly.net/i/u/300x300/c9549e95ea6e455ba52445e13ef0649a.png'}]",05244607-878e-45fb-bd3e-83c90daac3ed,"{'mbid': '063b1053-e5d1-34e1-a522-1a9d104efc27', '#text': 'Mr. Beast'}",Friend of the Night,https://www.last.fm/music/Mogwai/_/Friend+of+the+Night,"{'uts': '1663894709', '#text': '23 Sep 2022, 00:58'}"
42,"{'mbid': 'cee3f961-4197-483b-a3ad-73242a97eb4a', '#text': 'Mogwai'}",0,"[{'size': 'small', '#text': 'https://lastfm.freetls.fastly.net/i/u/34s/c9549e95ea6e455ba52445e13ef0649a.png'}, {'size': 'medium', '#text': 'https://lastfm.freetls.fastly.net/i/u/64s/c9549e95ea6e455ba52445e13ef0649a.png'}, {'size': 'large', '#text': 'https://lastfm.freetls.fastly.net/i/u/174s/c9549e95ea6e455ba52445e13ef0649a.png'}, {'size': 'extralarge', '#text': 'https://lastfm.freetls.fastly.net/i/u/300x300/c9549e95ea6e455ba52445e13ef0649a.png'}]",59d041e2-e8ec-3726-9610-7cb03c457ae9,"{'mbid': '063b1053-e5d1-34e1-a522-1a9d104efc27', '#text': 'Mr. Beast'}",Team Handed,https://www.last.fm/music/Mogwai/_/Team+Handed,"{'uts': '1663894469', '#text': '23 Sep 2022, 00:54'}"
43,"{'mbid': 'cee3f961-4197-483b-a3ad-73242a97eb4a', '#text': 'Mogwai'}",0,"[{'size': 'small', '#text': 'https://lastfm.freetls.fastly.net/i/u/34s/c9549e95ea6e455ba52445e13ef0649a.png'}, {'size': 'medium', '#text': 'https://lastfm.freetls.fastly.net/i/u/64s/c9549e95ea6e455ba52445e13ef0649a.png'}, {'size': 'large', '#text': 'https://lastfm.freetls.fastly.net/i/u/174s/c9549e95ea6e455ba52445e13ef0649a.png'}, {'size': 'extralarge', '#text': 'https://lastfm.freetls.fastly.net/i/u/300x300/c9549e95ea6e455ba52445e13ef0649a.png'}]",0145f9b0-de6f-3666-8079-cf63d1f7ad62,"{'mbid': '063b1053-e5d1-34e1-a522-1a9d104efc27', '#text': 'Mr. Beast'}",Travel Is Dangerous,https://www.last.fm/music/Mogwai/_/Travel+Is+Dangerous,"{'uts': '1663894226', '#text': '23 Sep 2022, 00:50'}"
44,"{'mbid': 'cee3f961-4197-483b-a3ad-73242a97eb4a', '#text': 'Mogwai'}",0,"[{'size': 'small', '#text': 'https://lastfm.freetls.fastly.net/i/u/34s/c9549e95ea6e455ba52445e13ef0649a.png'}, {'size': 'medium', '#text': 'https://lastfm.freetls.fastly.net/i/u/64s/c9549e95ea6e455ba52445e13ef0649a.png'}, {'size': 'large', '#text': 'https://lastfm.freetls.fastly.net/i/u/174s/c9549e95ea6e455ba52445e13ef0649a.png'}, {'size': 'extralarge', '#text': 'https://lastfm.freetls.fastly.net/i/u/300x300/c9549e95ea6e455ba52445e13ef0649a.png'}]",02f5c364-835b-363a-aac8-832d1057db30,"{'mbid': '063b1053-e5d1-34e1-a522-1a9d104efc27', '#text': 'Mr. Beast'}",Acid Food,https://www.last.fm/music/Mogwai/_/Acid+Food,"{'uts': '1663894004', '#text': '23 Sep 2022, 00:46'}"
45,"{'mbid': 'cee3f961-4197-483b-a3ad-73242a97eb4a', '#text': 'Mogwai'}",0,"[{'size': 'small', '#text': 'https://lastfm.freetls.fastly.net/i/u/34s/c9549e95ea6e455ba52445e13ef0649a.png'}, {'size': 'medium', '#text': 'https://lastfm.freetls.fastly.net/i/u/64s/c9549e95ea6e455ba52445e13ef0649a.png'}, {'size': 'large', '#text': 'https://lastfm.freetls.fastly.net/i/u/174s/c9549e95ea6e455ba52445e13ef0649a.png'}, {'size': 'extralarge', '#text': 'https://lastfm.freetls.fastly.net/i/u/300x300/c9549e95ea6e455ba52445e13ef0649a.png'}]",03cb65e3-5859-458d-9b9f-fd3d44c4a3b4,"{'mbid': '063b1053-e5d1-34e1-a522-1a9d104efc27', '#text': 'Mr. Beast'}",Auto Rock,https://www.last.fm/music/Mogwai/_/Auto+Rock,"{'uts': '1663893731', '#text': '23 Sep 2022, 00:42'}"
46,"{'mbid': '5153eb0e-b6dd-4882-a24a-7d464c153962', '#text': 'Red Sparowes'}",0,"[{'size': 'small', '#text': 'https://lastfm.freetls.fastly.net/i/u/34s/19540aee79a5db315131d6ebea95922e.jpg'}, {'size': 'medium', '#text': 'https://lastfm.freetls.fastly.net/i/u/64s/19540aee79a5db315131d6ebea95922e.jpg'}, {'size': 'large', '#text': 'https://lastfm.freetls.fastly.net/i/u/174s/19540aee79a5db315131d6ebea95922e.jpg'}, {'size': 'extralarge', '#text': 'https://lastfm.freetls.fastly.net/i/u/300x300/19540aee79a5db315131d6ebea95922e.jpg'}]",11df99b6-d285-3cd9-a193-68161364052b,"{'mbid': '17cb2e79-50bf-42bb-b55f-661920741fbb', '#text': 'The Fear Is Excruciating, But Therein Lies The Answer'}",As Each End Looms And Subsides,https://www.last.fm/music/Red+Sparowes/_/As+Each+End+Looms+And+Subsides,"{'uts': '1663892724', '#text': '23 Sep 2022, 00:25'}"
47,"{'mbid': '5153eb0e-b6dd-4882-a24a-7d464c153962', '#text': 'Red Sparowes'}",0,"[{'size': 'small', '#text': 'https://lastfm.freetls.fastly.net/i/u/34s/19540aee79a5db315131d6ebea95922e.jpg'}, {'size': 'medium', '#text': 'https://lastfm.freetls.fastly.net/i/u/64s/19540aee79a5db315131d6ebea95922e.jpg'}, {'size': 'large', '#text': 'https://lastfm.freetls.fastly.net/i/u/174s/19540aee79a5db315131d6ebea95922e.jpg'}, {'size': 'extralarge', '#text': 'https://lastfm.freetls.fastly.net/i/u/300x300/19540aee79a5db315131d6ebea95922e.jpg'}]",5f8b96b5-fa37-33d4-a43c-0ce739d68798,"{'mbid': '17cb2e79-50bf-42bb-b55f-661920741fbb', '#text': 'The Fear Is Excruciating, But Therein Lies The Answer'}",A Mutiny,https://www.last.fm/music/Red+Sparowes/_/A+Mutiny,"{'uts': '1663892393', '#text': '23 Sep 2022, 00:19'}"
48,"{'mbid': '5153eb0e-b6dd-4882-a24a-7d464c153962', '#text': 'Red Sparowes'}",0,"[{'size': 'small', '#text': 'https://lastfm.freetls.fastly.net/i/u/34s/19540aee79a5db315131d6ebea95922e.jpg'}, {'size': 'medium', '#text': 'https://lastfm.freetls.fastly.net/i/u/64s/19540aee79a5db315131d6ebea95922e.jpg'}, {'size': 'large', '#text': 'https://lastfm.freetls.fastly.net/i/u/174s/19540aee79a5db315131d6ebea95922e.jpg'}, {'size': 'extralarge', '#text': 'https://lastfm.freetls.fastly.net/i/u/300x300/19540aee79a5db315131d6ebea95922e.jpg'}]",3b5e4a06-5be5-345f-9ac8-9b82fd6c7310,"{'mbid': '17cb2e79-50bf-42bb-b55f-661920741fbb', '#text': 'The Fear Is Excruciating, But Therein Lies The Answer'}",In Every Mind,https://www.last.fm/music/Red+Sparowes/_/In+Every+Mind,"{'uts': '1663892206', '#text': '23 Sep 2022, 00:16'}"
49,"{'mbid': '5153eb0e-b6dd-4882-a24a-7d464c153962', '#text': 'Red Sparowes'}",0,"[{'size': 'small', '#text': 'https://lastfm.freetls.fastly.net/i/u/34s/19540aee79a5db315131d6ebea95922e.jpg'}, {'size': 'medium', '#text': 'https://lastfm.freetls.fastly.net/i/u/64s/19540aee79a5db315131d6ebea95922e.jpg'}, {'size': 'large', '#text': 'https://lastfm.freetls.fastly.net/i/u/174s/19540aee79a5db315131d6ebea95922e.jpg'}, {'size': 'extralarge', '#text': 'https://lastfm.freetls.fastly.net/i/u/300x300/19540aee79a5db315131d6ebea95922e.jpg'}]",ace91d7b-12a5-331e-8584-d4a01311b21f,"{'mbid': '17cb2e79-50bf-42bb-b55f-661920741fbb', '#text': 'The Fear Is Excruciating, But Therein Lies The Answer'}",A Swarm,https://www.last.fm/music/Red+Sparowes/_/A+Swarm,"{'uts': '1663891775', '#text': '23 Sep 2022, 00:09'}"
